股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
688035,XD德邦科,-2.1,34.08,34.61,33.7,34.37,-0.73,3.05,0.88,87.92,26697,91042747.0,34.81,4847539200,2982568045,1.688035,沪A,2024-06-14 16:11:55,2024-06-14
832089,禾昌聚合,-2.1,8.86,9.12,8.77,9.12,-0.19,1.31,3.91,11.1,12260,10866103.53,9.05,1334918480,828417256,0.832089,深A,2024-06-14 15:31:55,2024-06-14
688260,昀冢科技,-2.1,15.83,16.17,15.62,16.17,-0.34,2.07,0.74,-15.61,24807,39216679.0,16.17,1899600000,1899600000,1.688260,沪A,2024-06-14 16:12:00,2024-06-14
688553,汇宇制药-W,-2.11,13.48,13.77,13.42,13.77,-0.29,0.36,0.81,30.74,10480,14189553.0,13.77,5710128000,3924504774,1.688553,沪A,2024-06-14 16:11:46,2024-06-14
300007,汉威科技,-2.11,13.94,14.23,13.79,14.22,-0.3,3.65,0.9,78.78,103262,143828608.84,14.24,4564591929,3944664892,0.300007,深A,2024-06-14 15:34:42,2024-06-14
605018,长华集团,-2.11,9.28,9.45,9.2,9.4,-0.2,0.54,0.72,24.36,25273,23428723.0,9.48,4375244876,4355805132,1.605018,沪A,2024-06-14 16:11:41,2024-06-14
002607,中公教育,-2.12,1.85,1.95,1.83,1.9,-0.04,5.69,0.51,34.45,2769397,519070540.58,1.89,11409688870,9004614749,0.002607,深A,2024-06-14 15:34:51,2024-06-14
301138,华研精机,-2.12,22.19,22.92,22.02,22.61,-0.48,4.52,0.96,48.27,13551,30155765.6,22.67,2662800000,665700000,0.301138,深A,2024-06-14 15:35:03,2024-06-14
688606,奥泰生物,-2.12,51.72,52.98,51.5,52.83,-1.12,0.84,0.99,22.89,3329,17310690.0,52.84,4100405821,2045539189,1.688606,沪A,2024-06-14 16:11:46,2024-06-14
688089,嘉必优,-2.12,14.31,14.61,14.13,14.5,-0.31,1.94,0.83,24.77,32721,46744893.0,14.62,2408503507,2408503507,1.688089,沪A,2024-06-14 16:11:56,2024-06-14
002060,广东建工,-2.12,3.69,3.77,3.67,3.75,-0.08,1.59,1.3,20.51,248034,91980952.74,3.77,13853711063,5766786095,0.002060,深A,2024-06-14 15:34:36,2024-06-14
688709,成都华微,-2.12,21.65,22.2,21.5,22.05,-0.47,11.73,0.99,58.79,84092,182801070.0,22.12,13787738113,1552390344,1.688709,沪A,2024-06-14 16:11:40,2024-06-14
002178,延华智能,-2.13,3.22,3.31,3.2,3.31,-0.07,1.52,0.46,-114.81,108410,35010016.0,3.29,2293132663,2291941769,0.002178,深A,2024-06-14 15:34:57,2024-06-14
688626,翔宇医疗,-2.13,33.54,34.29,33.2,34.24,-0.73,0.24,0.55,34.34,3807,12812197.0,34.27,5366400000,5366400000,1.688626,沪A,2024-06-14 16:11:57,2024-06-14
688218,江苏北人,-2.13,17.88,18.22,17.7,18.16,-0.39,2.1,0.56,123.54,24788,44209179.0,18.27,2113260891,2113260891,1.688218,沪A,2024-06-14 16:12:00,2024-06-14
300323,华灿光电,-2.14,4.57,4.68,4.56,4.67,-0.1,2.11,0.87,-17.19,158570,72900089.05,4.67,7388313502,3434863285,0.300323,深A,2024-06-14 15:34:06,2024-06-14
600025,华能水电,-2.14,10.51,10.74,10.44,10.72,-0.23,0.21,1.29,44.39,379398,401488994.0,10.74,189180000000,189180000000,1.600025,沪A,2024-06-14 16:11:58,2024-06-14
300091,金通灵,-2.14,1.37,1.41,1.36,1.39,-0.03,1.19,0.56,-20.82,158929,21907983.0,1.4,2040154973,1830059284,0.300091,深A,2024-06-14 15:34:12,2024-06-14
300497,富祥药业,-2.14,10.04,10.33,9.91,10.29,-0.22,2.71,0.93,940.11,120142,120837775.48,10.26,5522048533,4445121809,0.300497,深A,2024-06-14 15:34:48,2024-06-14
001283,豪鹏科技,-2.14,44.72,46.19,44.5,45.67,-0.98,1.36,0.66,289.95,7768,34969115.0,45.7,3675283864,2560267403,0.001283,深A,2024-06-14 15:35:00,2024-06-14
605300,佳禾食品,-2.15,11.86,12.13,11.7,12.13,-0.26,0.28,1.55,25.94,11204,13278731.0,12.12,4744118600,4744118600,1.605300,沪A,2024-06-14 16:11:47,2024-06-14
002851,麦格米特,-2.15,27.81,28.45,27.48,28.02,-0.61,4.55,0.96,25.19,188196,524747915.08,28.42,13959213454,11508663749,0.002851,深A,2024-06-14 15:34:54,2024-06-14
688338,赛科希德,-2.15,22.33,22.7,22.0,22.7,-0.49,0.45,0.9,19.47,4803,10701235.0,22.82,2370159792,2370159792,1.688338,沪A,2024-06-14 16:11:49,2024-06-14
688203,海正生材,-2.15,8.64,8.88,8.58,8.88,-0.19,1.11,1.37,63.37,12758,11063141.0,8.83,1751138508,996449697,1.688203,沪A,2024-06-14 16:11:58,2024-06-14
688116,天奈科技,-2.15,25.0,25.55,24.37,25.38,-0.55,5.02,2.05,40.04,172825,428011440.0,25.55,8614066650,8614066650,1.688116,沪A,2024-06-14 16:11:40,2024-06-14
300042,朗科科技,-2.15,24.07,24.49,23.4,24.09,-0.53,4.98,1.12,-285.32,98446,235458633.0,24.6,4823628000,4757982033,0.300042,深A,2024-06-14 15:34:09,2024-06-14
688075,安旭生物,-2.16,32.67,33.39,32.49,33.39,-0.72,1.2,1.33,14.79,3825,12533693.0,33.39,4151795239,1037952199,1.688075,沪A,2024-06-14 16:11:38,2024-06-14
688129,东来技术,-2.16,12.7,12.89,12.6,12.87,-0.28,0.5,0.71,19.14,6028,7670302.0,12.98,1530080760,1530080760,1.688129,沪A,2024-06-14 16:11:37,2024-06-14
001696,宗申动力,-2.16,12.7,13.04,12.63,12.81,-0.28,11.99,0.61,30.24,1068281,1366329453.04,12.98,14541841884,11320014508,0.001696,深A,2024-06-14 15:34:42,2024-06-14
688416,恒烁股份,-2.16,41.21,42.58,41.01,41.5,-0.91,3.27,1.13,-25.76,15352,63971999.0,42.12,3405482268,1935851165,1.688416,沪A,2024-06-14 16:11:34,2024-06-14
688321,微芯生物,-2.16,19.91,20.33,19.7,20.33,-0.44,0.64,0.92,-110.89,26016,51868855.0,20.35,8119215274,8119215274,1.688321,沪A,2024-06-14 16:11:56,2024-06-14
300506,*ST名家,-2.16,1.81,1.87,1.79,1.83,-0.04,1.8,0.62,27.97,103048,18752606.11,1.85,1259029790,1036256595,0.300506,深A,2024-06-14 15:34:30,2024-06-14
300601,康泰生物,-2.16,16.73,17.19,16.7,17.15,-0.37,1.41,1.43,86.4,124352,209274229.11,17.1,18686015387,14745480909,0.300601,深A,2024-06-14 15:34:09,2024-06-14
300869,康泰医学,-2.17,14.0,14.3,13.96,14.19,-0.31,0.96,1.15,323.15,24055,33845395.19,14.31,5625238710,3521966448,0.300869,深A,2024-06-14 15:34:15,2024-06-14
688700,东威科技,-2.17,29.31,30.0,28.87,29.96,-0.65,1.39,1.13,70.58,26568,77614705.0,29.96,8746143862,5587474157,1.688700,沪A,2024-06-14 16:11:43,2024-06-14
873593,鼎智科技,-2.17,21.15,21.58,21.0,21.4,-0.47,2.9,1.01,132.5,16491,35055285.89,21.62,2843865145,1200961529,0.873593,深A,2024-06-14 15:31:55,2024-06-14
688096,京源环保,-2.17,5.4,5.51,5.34,5.44,-0.12,0.72,0.63,-33.18,10926,5909002.0,5.52,822767760,822767760,1.688096,沪A,2024-06-14 16:12:03,2024-06-14
301421,波长光电,-2.18,49.87,50.25,48.5,50.0,-1.11,15.74,0.56,133.93,45534,225299136.34,50.98,5770856660,1442739100,0.301421,深A,2024-06-14 15:34:33,2024-06-14
600343,航天动力,-2.18,8.08,8.27,7.96,8.26,-0.18,1.39,0.58,-56.36,88724,71562671.0,8.26,5156707292,5156707292,1.600343,沪A,2024-06-14 16:11:50,2024-06-14
688067,爱威科技,-2.18,14.36,14.85,14.17,14.65,-0.32,3.51,1.43,48.13,14412,20855951.0,14.68,976480000,589006159,1.688067,沪A,2024-06-14 16:11:41,2024-06-14
300464,星徽股份,-2.18,3.59,3.7,3.57,3.67,-0.08,3.23,0.67,90.85,104186,37592982.0,3.67,1689488690,1157650883,0.300464,深A,2024-06-14 15:34:21,2024-06-14
301393,昊帆生物,-2.18,41.71,42.77,41.64,42.7,-0.93,3.69,0.75,37.75,9135,38281676.08,42.64,4504680000,1031385777,0.301393,深A,2024-06-14 15:34:21,2024-06-14
301257,普蕊斯,-2.18,30.48,31.37,30.12,31.04,-0.68,1.64,0.68,26.65,7729,23598793.9,31.16,2423403840,1433956502,0.301257,深A,2024-06-14 15:34:06,2024-06-14
605016,百龙创园,-2.18,22.4,23.28,22.3,23.28,-0.5,0.4,0.95,33.79,12997,29339917.0,22.9,7237135360,7237135360,1.605016,沪A,2024-06-14 16:11:38,2024-06-14
600118,中国卫星,-2.19,23.27,23.75,23.18,23.72,-0.52,0.99,1.36,-322.42,116707,272101504.0,23.79,27516522171,27516522171,1.600118,沪A,2024-06-14 16:11:58,2024-06-14
601827,三峰环境,-2.19,8.5,8.71,8.5,8.64,-0.19,0.44,1.08,9.14,74504,64038110.0,8.69,14265278000,14265278000,1.601827,沪A,2024-06-14 16:12:01,2024-06-14
002389,航天彩虹,-2.19,14.75,15.04,14.57,15.02,-0.33,1.58,1.74,1440.21,156918,231031169.05,15.08,14697829250,14614642230,0.002389,深A,2024-06-14 15:34:54,2024-06-14
300269,联建光电,-2.2,2.67,2.78,2.63,2.77,-0.06,4.69,0.48,-161.17,246623,65731640.16,2.73,1466133913,1403514878,0.300269,深A,2024-06-14 15:34:24,2024-06-14
603767,中马传动,-2.2,12.89,13.12,12.68,13.03,-0.29,3.25,0.63,66.34,100406,128403038.0,13.18,3978260035,3978260035,1.603767,沪A,2024-06-14 16:11:35,2024-06-14
688165,埃夫特-U,-2.2,8.0,8.25,7.96,8.21,-0.18,0.72,1.19,-53.86,37368,30047788.0,8.18,4174240000,4174240000,1.688165,沪A,2024-06-14 16:11:57,2024-06-14
300529,健帆生物,-2.2,27.11,27.76,26.52,27.6,-0.61,1.98,2.37,19.22,103061,277414444.99,27.72,21892824508,14133371165,0.300529,深A,2024-06-14 15:34:42,2024-06-14
688552,航天南湖,-2.2,17.32,17.6,17.17,17.6,-0.39,2.94,1.13,-90.42,24732,42767461.0,17.71,5841135360,1454764857,1.688552,沪A,2024-06-14 16:11:44,2024-06-14
300893,松原股份,-2.21,29.7,30.3,29.61,30.27,-0.67,1.06,1.05,27.45,11870,35369597.88,30.37,6700320000,3341480710,0.300893,深A,2024-06-14 15:34:33,2024-06-14
301029,怡合达,-2.21,21.23,21.67,21.13,21.67,-0.48,1.22,1.01,31.84,36366,77494501.58,21.71,12264743557,6325463448,0.301029,深A,2024-06-14 15:34:30,2024-06-14
688033,天宜上佳,-2.21,6.63,6.75,6.56,6.74,-0.15,1.56,0.81,-7.19,87903,58302981.0,6.78,3727376691,3727376691,1.688033,沪A,2024-06-14 16:11:56,2024-06-14
301068,大地海洋,-2.22,22.49,23.08,22.48,23.08,-0.51,0.38,0.63,83.4,1896,4299519.23,23.0,2449608281,1131834056,0.301068,深A,2024-06-14 15:34:57,2024-06-14
002408,齐翔腾达,-2.24,5.68,5.79,5.59,5.76,-0.13,1.6,1.01,125.75,440231,249083182.61,5.81,16147336090,15626421541,0.002408,深A,2024-06-14 15:34:39,2024-06-14
688151,华强科技,-2.24,13.08,13.35,12.93,13.21,-0.3,1.22,1.27,79.63,12414,16263669.0,13.38,4506060000,1336163856,1.688151,沪A,2024-06-14 16:11:43,2024-06-14
688198,佰仁医疗,-2.25,104.91,107.44,104.02,106.5,-2.41,0.5,2.89,430.55,6844,72248418.0,107.32,14328528068,14328528068,1.688198,沪A,2024-06-14 16:11:34,2024-06-14
688502,茂莱光学,-2.25,112.25,114.17,110.37,113.0,-2.58,6.2,0.83,346.13,10144,113915018.0,114.83,5926800000,1836923768,1.688502,沪A,2024-06-14 16:11:39,2024-06-14
600955,维远股份,-2.25,15.66,16.07,15.61,16.01,-0.36,0.97,2.73,112.8,35513,55757704.0,16.02,8613000000,5714334000,1.600955,沪A,2024-06-14 16:11:48,2024-06-14
688659,元琛科技,-2.25,6.08,6.22,6.04,6.22,-0.14,1.67,0.87,150.42,26666,16276182.0,6.22,972800000,972800000,1.688659,沪A,2024-06-14 16:12:01,2024-06-14
688247,宣泰医药,-2.26,8.65,8.9,8.58,8.78,-0.2,1.27,0.89,42.82,17842,15521736.0,8.85,3921391000,1211472290,1.688247,沪A,2024-06-14 16:11:52,2024-06-14
688213,思特威-W,-2.27,50.45,52.46,49.11,51.33,-1.17,3.23,2.42,359.7,103880,526047558.0,51.62,20180504500,16205180765,1.688213,沪A,2024-06-14 16:11:34,2024-06-14
300171,东富龙,-2.27,12.92,13.2,12.69,13.2,-0.3,2.4,2.41,38.25,134764,172779326.06,13.22,9893645557,7268680307,0.300171,深A,2024-06-14 15:34:24,2024-06-14
600694,大商股份,-2.27,17.21,17.53,17.17,17.38,-0.4,0.79,0.62,5.27,25469,43994591.0,17.61,5544683001,5544683001,1.600694,沪A,2024-06-14 16:11:40,2024-06-14
300029,ST天龙,-2.28,3.86,3.95,3.81,3.94,-0.09,0.72,0.58,40.42,14450,5590550.86,3.95,773955090,773390565,0.300029,深A,2024-06-14 15:34:12,2024-06-14
600323,瀚蓝环境,-2.29,20.05,20.6,19.87,20.57,-0.47,0.93,1.24,10.73,75434,152516426.0,20.52,16347710277,16347710277,1.600323,沪A,2024-06-14 16:11:39,2024-06-14
300721,怡达股份,-2.29,13.64,13.96,13.15,13.86,-0.32,9.39,0.69,114.14,128739,173416382.3,13.96,2248509520,1870874403,0.300721,深A,2024-06-14 15:34:18,2024-06-14
688225,亚信安全,-2.29,13.21,13.67,13.11,13.52,-0.31,0.36,0.88,-9.05,6830,9086211.0,13.52,5284132100,2523681359,1.688225,沪A,2024-06-14 16:11:54,2024-06-14
600738,丽尚国潮,-2.3,3.83,3.92,3.79,3.92,-0.09,1.42,1.06,11.42,107725,41274603.0,3.92,2915913954,2913351531,1.600738,沪A,2024-06-14 16:12:01,2024-06-14
600203,福日电子,-2.3,6.38,6.48,6.27,6.47,-0.15,4.59,0.65,-10.12,272413,173529892.0,6.53,3783263963,3783263963,1.600203,沪A,2024-06-14 16:11:48,2024-06-14
000829,天音控股,-2.3,9.34,9.55,9.06,9.27,-0.22,9.45,1.6,150.25,968081,899737143.64,9.56,9574438091,9565371108,0.000829,深A,2024-06-14 15:34:57,2024-06-14
301329,信音电子,-2.32,19.41,19.62,19.02,19.58,-0.46,15.57,0.64,47.57,66942,129375912.35,19.87,3303582000,834630000,0.301329,深A,2024-06-14 15:34:57,2024-06-14
688206,概伦电子,-2.32,15.18,15.38,15.0,15.31,-0.36,4.6,1.11,-45.14,81493,123412398.0,15.54,6585151475,2687766216,1.688206,沪A,2024-06-14 16:11:59,2024-06-14
300715,凯伦股份,-2.32,8.0,8.11,7.84,8.07,-0.19,0.35,0.61,97.82,9729,7771973.36,8.19,3079277024,2236805224,0.300715,深A,2024-06-14 15:34:06,2024-06-14
688013,天臣医疗,-2.32,15.15,15.51,15.01,15.51,-0.36,0.62,0.67,27.08,5036,7637210.0,15.51,1229507340,1229507340,1.688013,沪A,2024-06-14 16:11:55,2024-06-14
002076,星光股份,-2.33,1.68,1.74,1.67,1.73,-0.04,1.27,0.52,821.51,131235,22200937.0,1.72,1863329145,1741555423,0.002076,深A,2024-06-14 15:34:48,2024-06-14
603800,道森股份,-2.33,21.4,21.82,21.32,21.78,-0.51,0.29,0.57,38.22,5931,12758453.0,21.91,4451200000,4451200000,1.603800,沪A,2024-06-14 16:11:55,2024-06-14
688638,誉辰智能,-2.33,41.9,43.5,41.3,43.2,-1.0,5.61,2.31,-22.87,5340,22349523.0,42.9,1676000000,399023840,1.688638,沪A,2024-06-14 16:11:56,2024-06-14
002198,嘉应制药,-2.33,6.7,6.94,6.63,6.82,-0.16,1.87,0.91,164.04,94878,63829587.0,6.86,3400315982,3400315982,0.002198,深A,2024-06-14 15:34:21,2024-06-14
688529,XD豪森智,-2.33,12.98,13.27,12.7,13.27,-0.31,1.05,1.34,69.32,17621,22839820.0,13.29,2171389271,2171389271,1.688529,沪A,2024-06-14 16:11:57,2024-06-14
300859,西域旅游,-2.33,29.3,30.38,28.88,29.99,-0.7,3.4,0.87,-94.79,52665,156066053.84,30.0,4541500000,4541500000,0.300859,深A,2024-06-14 15:35:03,2024-06-14
300067,安诺其,-2.34,4.18,4.28,4.14,4.23,-0.1,5.93,0.54,232.77,457759,191462025.95,4.28,4825285719,3225319576,0.300067,深A,2024-06-14 15:34:24,2024-06-14
600795,国电电力,-2.35,5.83,6.0,5.77,5.98,-0.14,0.9,0.94,14.57,1606916,944019607.0,5.97,103981659248,103981659248,1.600795,沪A,2024-06-14 16:11:49,2024-06-14
300306,远方信息,-2.35,9.98,10.07,9.82,9.86,-0.24,8.55,0.86,51.09,134784,133890436.87,10.22,2684208604,1572453101,0.300306,深A,2024-06-14 15:34:57,2024-06-14
002985,北摩高科,-2.35,24.09,24.58,23.88,24.58,-0.58,2.08,0.98,27.22,43209,103971429.65,24.67,7994353224,4993481100,0.002985,深A,2024-06-14 15:34:45,2024-06-14
600505,西昌电力,-2.35,11.21,11.82,11.13,11.28,-0.27,9.12,1.06,-83.54,332372,380632231.0,11.48,4086801675,4086801675,1.600505,沪A,2024-06-14 16:11:35,2024-06-14
000679,大连友谊,-2.35,2.49,2.55,2.41,2.53,-0.06,2.97,0.76,-17.55,105737,26258826.0,2.55,887436000,887436000,0.000679,深A,2024-06-14 15:34:42,2024-06-14
688212,澳华内镜,-2.36,50.53,52.11,49.8,51.77,-1.22,1.05,1.52,616.12,9770,49459151.0,51.75,6800693743,4687387659,1.688212,沪A,2024-06-14 16:11:37,2024-06-14
600774,汉商集团,-2.36,9.5,9.78,9.25,9.54,-0.23,9.37,0.89,55.3,276364,261057298.0,9.73,2802807819,2801000245,1.600774,沪A,2024-06-14 16:11:55,2024-06-14
600078,ST澄星,-2.37,7.0,7.28,6.95,7.17,-0.17,0.71,0.86,-156.93,47265,33452928.0,7.17,4638010027,4638010027,1.600078,沪A,2024-06-14 16:11:38,2024-06-14
301129,瑞纳智能,-2.37,19.35,19.56,18.74,19.22,-0.47,21.93,0.81,-71.79,79334,151988888.91,19.82,2591003700,700152660,0.301129,深A,2024-06-14 15:34:57,2024-06-14
600300,维维股份,-2.37,2.47,2.55,2.44,2.48,-0.06,2.28,1.88,7.88,368639,91761963.0,2.53,3994341185,3994341185,1.600300,沪A,2024-06-14 16:12:00,2024-06-14
600187,国中水务,-2.38,1.64,1.73,1.62,1.65,-0.04,4.39,1.07,336.33,707741,117099132.0,1.68,2646601009,2646601009,1.600187,沪A,2024-06-14 16:11:34,2024-06-14
300840,酷特智能,-2.39,10.64,11.03,10.49,11.03,-0.26,4.52,0.8,5.59,79977,85108685.0,10.9,2553600000,1884185836,0.300840,深A,2024-06-14 15:34:42,2024-06-14
600101,明星电力,-2.4,14.67,15.48,14.65,14.91,-0.36,17.86,0.78,22.14,752826,1129316315.0,15.03,6182417269,6182417269,1.600101,沪A,2024-06-14 16:11:36,2024-06-14
600063,皖维高新,-2.4,3.66,3.76,3.61,3.75,-0.09,1.15,1.65,41.85,220996,81085806.0,3.75,7894284620,7048774573,1.600063,沪A,2024-06-14 16:11:51,2024-06-14
301031,中熔电气,-2.4,86.17,88.4,85.48,87.15,-2.12,1.97,0.61,53.07,7201,62442140.31,88.29,5711125885,3145114349,0.301031,深A,2024-06-14 15:34:30,2024-06-14
603628,清源股份,-2.4,13.8,14.29,13.7,14.0,-0.34,4.08,0.76,86.18,111696,155194024.0,14.14,3778440000,3778440000,1.603628,沪A,2024-06-14 16:11:36,2024-06-14
603131,上海沪工,-2.41,14.55,14.95,14.46,14.89,-0.36,3.82,0.58,61.87,121450,176936172.0,14.91,4626763696,4626763696,1.603131,沪A,2024-06-14 16:12:03,2024-06-14
688619,罗普特,-2.42,7.27,7.43,7.16,7.39,-0.18,0.85,0.71,-16.17,16011,11652841.0,7.45,1364182603,1364182603,1.688619,沪A,2024-06-14 16:11:49,2024-06-14
603002,XD宏昌电,-2.42,4.83,5.0,4.8,4.94,-0.12,5.33,1.32,115.3,587107,284661961.0,4.95,5477599198,5323450265,1.603002,沪A,2024-06-14 16:11:40,2024-06-14
300882,万胜智能,-2.43,17.67,19.19,17.66,17.95,-0.44,7.01,1.6,28.95,186598,343796476.14,18.11,5057174992,4705998602,0.300882,深A,2024-06-14 15:34:24,2024-06-14
688056,XD莱伯泰,-2.43,22.48,23.0,22.13,23.0,-0.56,0.92,1.0,32.65,6204,13951888.0,23.04,1511474272,1511474272,1.688056,沪A,2024-06-14 16:11:34,2024-06-14
000039,中集集团,-2.45,9.56,9.86,9.53,9.77,-0.24,1.08,0.6,154.1,248031,240399986.58,9.8,51552494881,22001452268,0.000039,深A,2024-06-14 15:34:48,2024-06-14
600265,景谷林业,-2.45,14.72,15.09,14.65,15.09,-0.37,0.61,0.44,-81.0,7940,11732429.0,15.09,1910656000,1910656000,1.600265,沪A,2024-06-14 16:11:52,2024-06-14
002875,安奈儿,-2.45,10.74,10.97,10.5,10.97,-0.27,11.46,2.01,47.36,198321,211217916.28,11.01,2287672325,1857949717,0.002875,深A,2024-06-14 15:34:27,2024-06-14
688656,XD浩欧博,-2.46,22.2,22.75,22.14,22.75,-0.56,0.3,0.77,91.87,1917,4273565.0,22.76,1399894882,1399894882,1.688656,沪A,2024-06-14 16:11:56,2024-06-14
000877,天山股份,-2.46,5.15,5.26,5.07,5.23,-0.13,2.27,2.34,-5.8,413339,212970294.15,5.28,44616627492,9384024332,0.000877,深A,2024-06-14 15:34:18,2024-06-14
688690,纳微科技,-2.48,18.48,18.98,18.16,18.86,-0.47,3.05,1.92,110.46,62491,115478858.0,18.95,7462496857,3780266157,1.688690,沪A,2024-06-14 16:11:59,2024-06-14
301232,飞沃科技,-2.48,26.73,27.41,26.15,26.83,-0.68,12.08,0.9,-20.36,22775,60871122.95,27.41,2009089535,504074340,0.301232,深A,2024-06-14 15:35:03,2024-06-14
002981,朝阳科技,-2.48,18.47,18.94,18.0,18.94,-0.47,2.31,0.95,71.91,26583,49263490.0,18.94,2482368000,2130052750,0.002981,深A,2024-06-14 15:34:42,2024-06-14
300003,乐普医疗,-2.48,16.1,16.47,16.04,16.4,-0.41,1.17,1.4,15.71,188345,303963791.67,16.51,30277828857,26019174999,0.300003,深A,2024-06-14 15:34:12,2024-06-14
688215,瑞晟智能,-2.49,23.11,23.7,23.01,23.59,-0.59,1.05,0.99,149.64,4212,9813102.0,23.7,925324400,925324400,1.688215,沪A,2024-06-14 16:11:58,2024-06-14
002736,国信证券,-2.49,9.38,9.81,9.38,9.6,-0.24,1.81,3.88,18.34,1658140,1591841314.68,9.62,90164587556,85722336150,0.002736,深A,2024-06-14 15:34:42,2024-06-14
002569,ST步森,-2.5,6.25,6.73,6.15,6.41,-0.16,4.53,3.2,-28.14,63336,41152618.0,6.41,900062500,874258906,0.002569,深A,2024-06-14 15:35:03,2024-06-14
300142,沃森生物,-2.5,12.47,12.79,12.34,12.78,-0.32,1.55,1.51,354.25,243400,302932585.7,12.79,20018695595,19531801702,0.300142,深A,2024-06-14 15:34:27,2024-06-14
603929,亚翔集成,-2.5,25.32,26.0,25.2,25.72,-0.65,2.24,1.04,11.56,47698,121935266.0,25.97,5402275200,5402275200,1.603929,沪A,2024-06-14 16:11:57,2024-06-14
688004,博汇科技,-2.51,10.87,11.2,10.71,11.2,-0.28,2.01,0.86,-29.11,16128,17542056.0,11.15,870556560,870556560,1.688004,沪A,2024-06-14 16:11:49,2024-06-14
301030,仕净科技,-2.52,29.8,30.79,29.52,30.54,-0.77,2.71,0.9,18.85,43452,130539090.8,30.57,5988364534,4774280201,0.301030,深A,2024-06-14 15:35:00,2024-06-14
688076,诺泰生物,-2.52,61.4,63.6,61.05,62.95,-1.59,1.3,1.29,49.34,27680,171386402.0,62.99,13089485320,13089485320,1.688076,沪A,2024-06-14 16:11:56,2024-06-14
688173,希荻微,-2.53,11.18,11.49,11.13,11.39,-0.29,3.05,1.38,-23.42,72758,81784277.0,11.47,4581013195,2668071817,1.688173,沪A,2024-06-14 16:11:44,2024-06-14
300956,英力股份,-2.53,26.2,28.0,24.66,26.73,-0.68,46.66,1.04,286.84,319118,835401737.05,26.88,4150110182,1791950048,0.300956,深A,2024-06-14 15:34:48,2024-06-14
600563,XD法拉电,-2.53,82.06,84.33,81.53,84.33,-2.13,1.24,1.28,21.41,27833,228863900.0,84.19,18463500000,18463500000,1.600563,沪A,2024-06-14 16:11:47,2024-06-14
605186,健麾信息,-2.54,26.51,27.2,26.26,27.2,-0.69,1.37,0.87,171.94,18640,49556678.0,27.2,3605360000,3605360000,1.605186,沪A,2024-06-14 16:11:43,2024-06-14
688329,艾隆科技,-2.54,15.34,15.81,15.15,15.63,-0.4,1.78,1.04,-21.2,9614,14783967.0,15.74,1184248000,830584300,1.688329,沪A,2024-06-14 16:11:58,2024-06-14
688071,华依科技,-2.54,23.0,23.69,22.93,23.59,-0.6,2.7,0.85,-50.3,14489,33566316.0,23.6,1950163652,1232991590,1.688071,沪A,2024-06-14 16:11:54,2024-06-14
301261,恒工精密,-2.54,37.18,38.45,36.7,38.07,-0.97,6.78,1.15,26.21,14180,52757339.66,38.15,3267757487,777361336,0.301261,深A,2024-06-14 15:34:18,2024-06-14
002896,中大力德,-2.54,29.89,30.6,29.33,30.5,-0.78,2.72,1.26,68.97,41170,122342315.0,30.67,4518509709,4518509709,0.002896,深A,2024-06-14 15:34:48,2024-06-14
688335,复洁环保,-2.55,8.41,8.63,8.38,8.63,-0.22,0.43,0.82,-270.95,6293,5323217.0,8.63,1244970919,1244970919,1.688335,沪A,2024-06-14 16:11:36,2024-06-14
688488,艾迪药业,-2.55,12.61,13.01,12.45,12.95,-0.33,0.93,0.68,-97.49,39239,49720599.0,12.94,5306071209,5306071209,1.688488,沪A,2024-06-14 16:11:42,2024-06-14
688580,伟思医疗,-2.55,28.26,29.21,28.24,29.17,-0.74,0.44,0.83,31.1,4227,12069602.0,29.0,2706496599,2706496599,1.688580,沪A,2024-06-14 16:11:40,2024-06-14
603163,XD圣晖集,-2.55,27.49,28.25,27.01,27.79,-0.72,2.31,0.91,38.6,8071,22237407.0,28.21,2749000000,962225598,1.603163,沪A,2024-06-14 16:11:37,2024-06-14
600316,洪都航空,-2.56,17.54,17.95,17.4,17.95,-0.46,0.99,0.93,-338.77,70908,124380688.0,18.0,12578188540,12578188540,1.600316,沪A,2024-06-14 16:11:42,2024-06-14
002307,北新路桥,-2.56,3.05,3.13,3.02,3.12,-0.08,1.78,1.49,163.03,194118,59534978.05,3.13,3868289325,3327643687,0.002307,深A,2024-06-14 15:34:48,2024-06-14
688137,近岸蛋白,-2.56,34.3,35.6,34.11,34.54,-0.9,0.64,0.9,-228.76,1889,6515652.0,35.2,2407017558,1018556885,1.688137,沪A,2024-06-14 16:11:41,2024-06-14
300281,金明精机,-2.56,4.18,4.32,4.13,4.31,-0.11,4.2,0.62,97.09,167004,70157931.5,4.29,1751100564,1660822312,0.300281,深A,2024-06-14 15:34:45,2024-06-14
688221,前沿生物-U,-2.57,5.69,5.86,5.63,5.85,-0.15,1.52,0.98,-9.57,32542,18558937.0,5.84,2131352536,1221296781,1.688221,沪A,2024-06-14 16:11:43,2024-06-14
688315,诺禾致源,-2.58,12.08,12.43,11.95,12.43,-0.32,1.07,1.36,46.02,44374,53554971.0,12.4,5027696000,5027696000,1.688315,沪A,2024-06-14 16:11:44,2024-06-14
